"osid","itemid","itemqty","purrate","itemmrp","itemsalerate","entrydate","empid"
"CONS1-219","269","1.00","260.00","325.00","276.50","2022-03-28","600"
"CONS1-22","2972","130.00","13.00","21.00","18.00","2022-03-28","204"
"CONS1-220","2256","2.00","400.00","431.00","422.00","2022-03-28","204"
"CONS1-221","2322","20.00","101.92","112.00","107.00","2022-03-28","204"
"CONS1-222","2321","15.00","53.69","59.00","58.00","2022-03-28","204"
"CONS1-223","10725","1.00","36.00","90.00","45.00","2022-03-28","600"
"CONS1-224","2260","2.00","433.51","486.00","461.00","2022-03-28","204"
"CONS1-225","10758","4.00","54.00","135.00","99.00","2022-03-28","600"
"CONS1-226","10757","4.00","54.00","135.00","99.00","2022-03-28","600"
"CONS1-227","2262","1.00","100.06","109.00","105.00","2022-03-28","204"
"CONS1-228","10755","5.00","54.00","135.00","99.00","2022-03-28","600"
"CONS1-229","10756","5.00","54.00","135.00","99.00","2022-03-28","600"
"CONS1-23","2960","28.00","245.42","310.00","265.00","2022-03-28","204"
"CONS1-230","7612","1.00","233.33","255.00","245.00","2022-03-28","204"
"CONS1-231","10754","3.00","54.00","135.00","99.00","2022-03-28","600"
"CONS1-232","5404","5.00","15.00","20.00","20.00","2022-03-28","600"
"CONS1-233","5403","12.00","15.00","250.00","20.00","2022-03-28","600"
"CONS1-234","2365","2.00","79.20","95.00","89.10","2022-03-28","204"
"CONS1-235","7082","4.00","22.31","25.00","25.00","2022-03-28","204"
"CONS1-236","7083","28.00","22.31","25.00","25.00","2022-03-28","204"
"CONS1-237","7081","10.00","215.26","235.00","225.00","2022-03-28","204"
"CONS1-238","2342","2.00","59.80","72.00","64.00","2022-03-28","204"
"CONS1-239","2331","16.00","67.50","75.00","73.00","2022-03-28","204"
"CONS1-24","2950","2.00","63.25","75.00","70.00","2022-03-28","204"
"CONS1-240","2293","2.00","100.00","125.00","113.00","2022-03-28","204"
"CONS1-241","2367","329.00","24.17","25.00","25.00","2022-03-28","204"
"CONS1-242","2296","1.00","120.00","145.00","135.00","2022-03-28","204"
"CONS1-243","8056","6.00","13.13","15.00","15.00","2022-03-28","204"
"CONS1-244","8054","4.00","13.13","15.00","15.00","2022-03-28","204"
"CONS1-245","2290","6.00","100.00","125.00","115.00","2022-03-28","204"
"CONS1-246","7455","7.00","27.60","30.00","30.00","2022-03-28","204"
"CONS1-247","1534","8.00","92.00","160.00","106.00","2022-03-28","600"
"CONS1-248","8962","1.00","46.00","50.00","48.00","2022-03-28","204"
"CONS1-249","8055","2.00","13.13","15.00","15.00","2022-03-28","204"
"CONS1-25","2951","6.00","32.00","45.00","40.00","2022-03-28","204"
"CONS1-250","2325","103.00","62.42","66.00","65.00","2022-03-28","204"
"CONS1-251","8988","1.00","475.00","600.00","550.00","2022-03-28","600"
"CONS1-252","2351","4.00","22.25","60.00","25.00","2022-03-28","204"
"CONS1-253","2326","391.00","13.65","15.00","15.00","2022-03-28","204"
"CONS1-254","2245","50.00","46.72","51.00","49.00","2022-03-28","204"
"CONS1-255","2244","4.00","224.42","245.00","235.00","2022-03-28","204"
"CONS1-256","10774","19.00","20.00","35.00","25.00","2022-03-28","600"
"CONS1-257","10775","4.00","20.00","35.00","25.00","2022-03-28","600"
"CONS1-258","10776","2.00","20.00","35.00","25.00","2022-03-28","600"
"CONS1-259","2250","1.00","46.72","51.00","49.00","2022-03-28","204"
"CONS1-26","7683","2.00","49.53","61.00","55.00","2022-03-28","204"
"CONS1-260","2314","13.00","9.25","10.00","10.00","2022-03-28","204"
"CONS1-261","2315","13.00","371.87","429.00","380.00","2022-03-28","204"
"CONS1-262","2313","3.00","192.92","207.00","200.00","2022-03-28","204"
"CONS1-263","2316","19.00","192.92","207.00","200.00","2022-03-28","204"
"CONS1-264","2317","1.00","78.29","84.00","82.00","2022-03-28","204"
"CONS1-265","2318","40.00","9.25","10.00","10.00","2022-03-28","204"
"CONS1-266","4149","2.00","16.75","145.00","20.00","2022-03-28","600"
"CONS1-267","8912","6.00","17.09","20.00","20.00","2022-03-28","600"
"CONS1-268","2958","2.00","18.27","20.00","20.00","2022-03-28","600"
"CONS1-269","2999","1.00","17.64","20.00","19.00","2022-03-28","600"
"CONS1-27","2964","56.00","176.23","219.00","181.00","2022-03-28","204"
"CONS1-270","2998","1.00","17.64","20.00","19.00","2022-03-28","600"
"CONS1-271","9071","1.00","17.09","20.00","20.00","2022-03-28","600"
"CONS1-272","5786","6.00","168.74","225.00","202.50","2022-03-28","600"
"CONS1-273","5785","5.00","142.50","190.00","171.00","2022-03-28","600"
"CONS1-274","4292","2.00","72.00","90.00","76.50","2022-03-28","600"
"CONS1-275","4290","1.00","128.00","159.00","135.15","2022-03-28","600"
"CONS1-276","4295","1.00","116.66","145.00","128.80","2022-03-28","600"
"CONS1-277","4301","1.00","95.00","119.00","101.00","2022-03-28","600"
"CONS1-278","4287","2.00","129.16","160.00","143.30","2022-03-28","600"
"CONS1-279","3953","2.00","239.50","299.00","254.15","2022-03-28","600"
"CONS1-28","2969","55.00","35.58","43.00","36.00","2022-03-28","204"
"CONS1-280","9918","2.00","8.93","10.00","10.00","2022-03-28","600"
"CONS1-281","3349","1.00","35.71","40.00","38.00","2022-03-28","600"
"CONS1-282","9869","3.00","25.45","30.00","28.50","2022-03-28","600"
"CONS1-283","3321","11.00","31.25","35.00","28.50","2022-03-28","600"
"CONS1-284","9920","3.00","4.38","5.00","5.00","2022-03-28","600"
"CONS1-285","10494","1.00","8.93","10.00","10.00","2022-03-28","600"
"CONS1-286","3340","11.00","22.32","25.00","24.00","2022-03-28","600"
"CONS1-287","3356","1.00","22.32","65.00","23.75","2022-03-28","600"
"CONS1-288","3326","6.00","26.79","30.00","28.50","2022-03-28","600"
"CONS1-289","3329","1.00","35.72","40.00","38.50","2022-03-28","600"
"CONS1-29","7811","10.00","17.14","28.00","23.00","2022-03-28","204"
"CONS1-290","3330","46.00","35.72","40.00","38.50","2022-03-28","600"
"CONS1-291","3336","4.00","44.64","50.00","43.50","2022-03-28","600"
"CONS1-292","3350","59.00","31.25","35.00","33.50","2022-03-28","600"
"CONS1-293","11176","1.00","22.32","25.00","24.00","2022-03-28","600"
"CONS1-294","10090","10.00","212.04","250.00","232.50","2022-03-28","600"
"CONS1-295","3347","1.00","25.98","30.00","28.50","2022-03-28","600"
"CONS1-296","4449","1.00","17.86","20.00","19.00","2022-03-28","600"
"CONS1-297","4447","5.00","26.25","30.00","28.50","2022-03-28","600"
"CONS1-298","3342","14.00","28.57","32.00","30.50","2022-03-28","600"
"CONS1-299","3319","1.00","21.70","25.00","23.75","2022-03-28","600"
"CONS1-30","6142","1.00","102.50","135.00","110.00","2022-03-28","204"
"CONS1-300","3345","10.00","26.79","30.00","28.50","2022-03-28","600"
"CONS1-301","3357","23.00","26.79","30.00","28.50","2022-03-28","600"
"CONS1-302","3355","51.00","21.88","25.00","24.00","2022-03-28","600"
"CONS1-303","3322","80.00","22.32","25.00","24.00","2022-03-28","600"
"CONS1-304","3323","12.00","35.71","40.00","38.00","2022-03-28","600"
"CONS1-305","3332","6.00","26.79","30.00","28.50","2022-03-28","600"
"CONS1-306","3313","288.00","30.16","35.00","33.50","2022-03-28","600"
"CONS1-307","3338","41.00","31.25","35.00","33.50","2022-03-28","600"
"CONS1-308","3314","64.00","38.97","45.00","42.50","2022-03-28","600"
"CONS1-309","3344","3.00","40.18","45.00","38.00","2022-03-28","600"
"CONS1-31","10658","1.00","10.97","15.00","12.75","2022-03-28","600"
"CONS1-310","3325","6.00","40.18","45.00","42.50","2022-03-28","600"
"CONS1-311","3324","17.00","22.32","25.00","24.00","2022-03-28","600"
"CONS1-312","3320","22.00","26.79","30.00","28.50","2022-03-28","600"
"CONS1-313","10980","3.00","8.93","10.00","10.00","2022-03-28","600"
"CONS1-314","3313","13.00","30.16","35.00","33.50","2022-03-28","600"
"CONS1-315","9669","87.00","30.47","35.00","33.50","2022-03-28","600"
"CONS1-316","3328","37.00","26.79","40.00","36.00","2022-03-28","600"
"CONS1-317","4446","23.00","30.63","35.00","33.50","2022-03-28","600"
"CONS1-318","8615","1.00","26.79","30.00","28.50","2022-03-28","600"
"CONS1-319","3318","208.00","22.32","25.00","24.00","2022-03-28","600"
"CONS1-32","3591","1.00","198.25","275.00","233.75","2022-03-28","600"
"CONS1-320","3352","36.00","35.72","40.00","38.00","2022-03-28","600"
"CONS1-321","3337","58.00","25.76","30.00","28.50","2022-03-28","600"
"CONS1-322","9919","5.00","4.38","5.00","5.00","2022-03-28","600"
"CONS1-323","4448","7.00","8.93","105.00","10.00","2022-03-28","600"
"CONS1-324","3331","95.00","31.25","35.00","33.50","2022-03-28","600"
"CONS1-325","3354","7.00","40.18","45.00","43.50","2022-03-28","600"
"CONS1-326","3316","16.00","31.25","35.00","33.50","2022-03-28","600"
"CONS1-327","3315","1.00","8.93","50.00","10.00","2022-03-28","600"
"CONS1-328","3341","1.00","4.30","85.00","5.00","2022-03-28","600"
"CONS1-329","4450","60.00","7.44","10.00","10.00","2022-03-28","600"
"CONS1-33","3595","1.00","66.00","85.00","75.00","2022-03-28","600"
"CONS1-330","3333","21.00","31.25","35.00","33.50","2022-03-28","600"
"CONS1-331","3339","11.00","31.25","35.00","33.50","2022-03-28","600"
"CONS1-332","3328","16.00","26.79","40.00","36.00","2022-03-28","600"
"CONS1-333","3335","90.00","25.98","30.00","28.50","2022-03-28","600"
"CONS1-334","3327","15.00","26.79","30.00","28.50","2022-03-28","600"
"CONS1-335","3334","15.00","21.38","25.00","23.50","2022-03-28","600"
"CONS1-336","5827","2.00","31.21","75.00","36.00","2022-03-28","600"
"CONS1-337","5829","6.00","38.00","50.00","45.00","2022-03-28","600"
"CONS1-338","5830","1.00","38.00","50.00","45.00","2022-03-28","600"
"CONS1-339","5831","13.00","38.00","50.00","45.00","2022-03-28","600"
"CONS1-34","7177","1.00","47.00","70.00","63.00","2022-03-28","600"
"CONS1-340","11040","7.00","38.00","50.00","45.00","2022-03-28","600"
"CONS1-341","9086","2.00","40.90","45.00","42.75","2022-03-28","600"
"CONS1-342","1884","22.00","27.00","34.00","27.00","2022-03-28","600"
"CONS1-343","1837","93.00","31.81","35.00","33.50","2022-03-28","600"
"CONS1-344","10097","1.00","22.70","25.00","24.00","2022-03-28","600"
"CONS1-345","1872","2.00","54.54","60.00","57.00","2022-03-28","600"
"CONS1-346","1821","10.00","107.14","130.00","117.00","2022-03-28","600"
"CONS1-347","1856","8.00","109.44","120.00","114.00","2022-03-28","600"
"CONS1-348","1855","1.00","14.67","20.00","17.00","2022-03-28","600"
"CONS1-349","1853","133.00","9.10","10.00","10.00","2022-03-28","600"
"CONS1-35","2645","1.00","8.59","10.00","10.00","2022-03-28","204"
"CONS1-350","1852","20.00","25.58","30.00","28.50","2022-03-28","600"
"CONS1-351","1850","1.00","8.00","10.00","10.00","2022-03-28","600"
"CONS1-352","1851","58.00","25.59","30.00","27.00","2022-03-28","600"
"CONS1-353","1854","6.00","26.79","30.00","28.00","2022-03-28","600"
"CONS1-354","10370","14.00","31.25","35.00","28.50","2022-03-28","600"
"CONS1-355","6908","2.00","120.00","135.00","132.00","2022-03-28","600"
"CONS1-356","6907","13.00","120.00","135.00","132.00","2022-03-28","600"
"CONS1-357","6906","3.00","120.00","135.00","132.00","2022-03-28","600"
"CONS1-358","1891","1.00","120.00","135.00","132.00","2022-03-28","600"
"CONS1-359","6905","3.00","95.33","110.00","105.00","2022-03-28","600"
"CONS1-36","2646","21.00","8.59","10.00","10.00","2022-03-28","204"
"CONS1-360","10096","2.00","14.54","20.00","18.00","2022-03-28","600"
"CONS1-361","1877","2.00","23.50","26.00","26.00","2022-03-28","600"
"CONS1-362","1827","64.00","22.33","25.00","23.75","2022-03-28","600"
"CONS1-363","1823","8.00","22.33","25.00","23.75","2022-03-28","600"
"CONS1-364","9672","6.00","17.86","25.00","23.50","2022-03-28","600"
"CONS1-365","1825","25.00","29.09","32.00","30.50","2022-03-28","600"
"CONS1-366","1878","10.00","29.93","35.00","33.25","2022-03-28","600"
"CONS1-367","6869","18.00","40.16","45.00","36.96","2022-03-28","600"
"CONS1-368","1885","21.00","36.00","40.00","36.00","2022-03-28","600"
"CONS1-369","1882","6.00","25.00","27.00","27.00","2022-03-28","600"
"CONS1-37","2647","6.00","8.75","10.00","10.00","2022-03-28","204"
"CONS1-370","1832","28.00","22.31","25.00","24.00","2022-03-28","600"
"CONS1-371","1849","33.00","40.90","45.00","43.00","2022-03-28","600"
"CONS1-372","1833","2.00","35.71","40.00","33.50","2022-03-28","600"
"CONS1-373","1871","12.00","68.18","75.00","72.00","2022-03-28","600"
"CONS1-374","1831","294.00","28.96","35.00","33.00","2022-03-28","600"
"CONS1-375","1860","102.00","31.81","35.00","34.00","2022-03-28","600"
"CONS1-376","1865","11.00","177.67","199.00","189.00","2022-03-28","600"
"CONS1-377","1836","139.00","22.73","25.00","24.00","2022-03-28","600"
"CONS1-378","1818","7.00","68.18","75.00","72.50","2022-03-28","600"
"CONS1-379","9114","1.00","76.50","90.00","84.50","2022-03-28","600"
"CONS1-38","2644","236.00","8.59","10.00","10.00","2022-03-28","204"
"CONS1-380","1834","70.00","31.81","35.00","34.00","2022-03-28","600"
"CONS1-381","9671","2.00","40.18","45.00","42.50","2022-03-28","600"
"CONS1-382","1835","61.00","36.37","40.00","38.00","2022-03-28","600"
"CONS1-383","1859","4.00","40.90","45.00","44.00","2022-03-28","600"
"CONS1-384","1863","23.00","59.08","65.00","63.00","2022-03-28","600"
"CONS1-385","1861","35.00","90.91","100.00","100.00","2022-03-28","600"
"CONS1-386","1888","19.00","129.51","155.00","145.00","2022-03-28","600"
"CONS1-387","1862","42.00","29.58","35.00","32.50","2022-03-28","600"
"CONS1-388","1892","1.00","192.65","210.00","199.00","2022-03-28","600"
"CONS1-389","8144","1.00","31.81","35.00","34.00","2022-03-28","600"
"CONS1-39","9901","2.00","48.07","55.00","52.00","2022-03-28","204"
"CONS1-390","1875","3.00","60.00","120.00","99.00","2022-03-28","600"
"CONS1-391","1879","35.00","35.71","40.00","38.00","2022-03-28","600"
"CONS1-392","1881","7.00","89.08","98.00","93.10","2022-03-28","600"
"CONS1-393","1845","21.00","25.49","30.00","28.50","2022-03-28","600"
"CONS1-394","8960","2.00","14.50","15.00","15.00","2022-03-28","600"
"CONS1-395","9676","4.00","20.41","45.00","22.50","2022-03-28","600"
"CONS1-396","1838","12.00","90.90","100.00","99.00","2022-03-28","600"
"CONS1-397","1847","1.00","27.27","30.00","28.50","2022-03-28","600"
"CONS1-398","1839","2.00","13.51","15.00","15.00","2022-03-28","600"
"CONS1-399","1840","21.00","13.51","15.00","15.00","2022-03-28","600"
"CONS1-40","3634","1.00","286.77","345.00","299.00","2022-03-28","600"
"CONS1-400","1886","48.00","17.85","20.00","20.00","2022-03-28","600"
"CONS1-401","1887","43.00","17.85","20.00","19.00","2022-03-28","600"
"CONS1-402","1822","20.00","35.72","40.00","38.00","2022-03-28","600"
"CONS1-403","1874","2.00","27.80","30.00","30.00","2022-03-28","600"
"CONS1-404","1367","24.00","72.93","80.00","76.00","2022-03-28","600"
"CONS1-405","1502","10.00","26.50","30.00","28.50","2022-03-28","600"
"CONS1-406","1419","3.00","136.19","150.00","142.50","2022-03-28","600"
"CONS1-407","1422","1.00","171.20","200.00","184.00","2022-03-28","600"
"CONS1-408","1358","8.00","90.00","125.00","100.00","2022-03-28","600"
"CONS1-409","5408","10.00","45.00","60.00","54.00","2022-03-28","600"
"CONS1-41","2640","44.00","22.09","25.00","24.00","2022-03-28","204"
"CONS1-410","5407","23.00","30.05","40.00","36.00","2022-03-28","600"
"CONS1-411","5413","1.00","57.68","90.00","76.50","2022-03-28","600"
"CONS1-412","5411","1.00","67.51","90.00","76.50","2022-03-28","600"
"CONS1-413","5412","5.00","67.51","90.00","76.50","2022-03-28","600"
"CONS1-414","1366","1.00","266.23","300.00","285.00","2022-03-28","600"
"CONS1-415","1364","1.00","68.33","80.00","76.00","2022-03-28","600"
"CONS1-416","1365","1.00","137.55","155.00","147.25","2022-03-28","600"
"CONS1-417","1403","1.00","148.67","185.00","157.00","2022-03-28","600"
"CONS1-418","6912","12.00","23.73","35.00","30.00","2022-03-28","600"
"CONS1-419","1870","3.00","15.02","20.00","18.00","2022-03-28","600"
"CONS1-42","3635","4.00","66.31","85.00","76.00","2022-03-28","600"
"CONS1-420","1868","18.00","30.43","190.00","35.00","2022-03-28","600"
"CONS1-421","10113","9.00","23.73","35.00","30.00","2022-03-28","600"
"CONS1-422","1869","27.00","23.73","35.00","30.00","2022-03-28","600"
"CONS1-423","9983","1.00","70.00","100.00","85.00","2022-03-28","600"
"CONS1-424","6278","2.00","50.00","80.00","62.00","2022-03-28","600"
"CONS1-425","6145","96.00","75.60","125.00","120.00","2022-03-28","600"
"CONS1-426","757","1.00","112.00","140.00","125.00","2022-03-28","600"
"CONS1-427","760","1.00","71.99","90.00","81.00","2022-03-28","600"
"CONS1-428","759","1.00","75.00","105.00","81.00","2022-03-28","600"
"CONS1-429","7729","1.00","41.25","55.00","49.00","2022-03-28","600"
"CONS1-43","3636","5.00","124.68","160.00","137.00","2022-03-28","600"
"CONS1-430","6280","2.00","165.00","230.00","185.00","2022-03-28","600"
"CONS1-431","5782","16.00","60.00","80.00","70.00","2022-03-28","600"
"CONS1-432","5784","8.00","60.00","80.00","70.00","2022-03-28","600"
"CONS1-433","5781","15.00","60.00","80.00","70.00","2022-03-28","600"
"CONS1-434","5783","2.00","60.00","80.00","70.00","2022-03-28","600"
"CONS1-435","6147","15.00","61.99","205.00","71.00","2022-03-28","600"
"CONS1-436","6281","3.00","117.99","220.00","128.00","2022-03-28","600"
"CONS1-44","3633","1.00","42.00","48.00","45.00","2022-03-28","600"
"CONS1-45","3593","4.00","153.00","190.00","169.00","2022-03-28","600"
"CONS1-46","7966","1.00","27.96","33.00","30.00","2022-03-28","204"
"CONS1-47","4431","3.00","59.49","70.00","64.00","2022-03-28","600"
"CONS1-48","7339","1.00","137.70","180.00","162.00","2022-03-28","600"
"CONS1-49","2642","3.00","60.48","72.00","66.24","2022-03-28","204"
"CONS1-50","2649","5.00","114.84","130.00","122.00","2022-03-28","204"
"CONS1-51","754","1.00","425.00","950.00","550.00","2022-03-28","204"
"CONS1-52","6285","54.00","25.50","30.00","30.00","2022-03-28","600"
"CONS1-53","6286","31.00","38.25","45.00","45.00","2022-03-28","204"
"CONS1-54","8114","5.00","42.50","50.00","50.00","2022-03-28","204"
"CONS1-55","6301","16.00","34.00","40.00","40.00","2022-03-28","204"
"CONS1-56","10664","1.00","85.00","100.00","100.00","2022-03-28","204"
"CONS1-57","10613","22.00","35.00","40.00","40.00","2022-03-28","204"
"CONS1-58","6300","30.00","34.00","40.00","40.00","2022-03-28","204"
"CONS1-59","6299","34.00","38.25","45.00","45.00","2022-03-28","204"
"CONS1-60","6298","53.00","34.00","40.00","40.00","2022-03-28","204"
"CONS1-61","6297","1.00","51.00","60.00","60.00","2022-03-28","204"
"CONS1-62","10611","3.00","0.00","70.00","70.00","2022-03-28","204"
"CONS1-63","6296","24.00","23.80","28.00","28.00","2022-03-28","204"
"CONS1-64","6295","25.00","51.00","60.00","60.00","2022-03-28","204"
"CONS1-65","6294","1.00","38.25","45.00","45.00","2022-03-28","204"
"CONS1-66","6293","17.00","34.00","40.00","40.00","2022-03-28","204"
"CONS1-67","6292","19.00","51.00","60.00","60.00","2022-03-28","204"
"CONS1-68","6290","13.00","59.50","70.00","80.00","2022-03-28","204"
